,Unnamed: 0,USER,AGENT,Persuasion Strategy,User Sentiment (-1 to 1),Persona Detail,Task Info,Domain Info,INTENT,Agent Dialouge Act,Slot-Value,Value,B-I-O Tag,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
8351,8351,What about its price?,It will cost you 420 EUR.,3,0,,Phone,Electronics,Request,Inform,Cost-,UNK,O O O B-Cost,,,,,,,,,,,,,,
8352,8352,It is costly.,This phone is packed with great features.,3,-1,,Phone,Electronics,Reject,LogicalAppeal,n,,O O O,,,,,,,,,,,,,,
8353,8353,But I want something in arround 200 EUR.,We have other options available at this range. Would you like to explore them?,3,0,,Phone,Electronics,Request,Recommend,Budget-200,200,O O O O O O B-Cost O,,,,,,,,,,,,,,
8354,8354,But I liked this phone only.,Then you should conside buying this. It is great value for money.,3,0,,Phone,Electronics,Feedback,LogicalAppeal,n,,O O O O O O,,,,,,,,,,,,,,
8355,8355,Okay then. I will buy it. Please book it for me.,Sure. Booking done.,3,0,,Phone,Electronics,BookingReq,Booking,n,,O O O O O O O O O O O,,,,,,,,,,,,,,
8356,8356,Thank you for the help.,You are welcome.,3,1,,Phone,Electronics,Close,Close,n,,O O O O O,,,,,,,,,,,,,,
8357,8357,640,640,,,,,,,,n,,,,,,,,,,,,,,,,
8358,8358,"Hello, I want an Effective pixel secondary camera, can you show me the best brand?","Good Evening, here we have 2 product based on your requirement. One is Canon EOS 30D, and the other is Canon EOS 350D Digital Rebel XT.",0,0,,Camera,Electronics,CameraSelReq,Inform,n,,O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
8359,8359,What is its price?,"Both have the same price, i. e.1299EUR.",0,0,,Camera,Electronics,Request,Inform,Cost-,UNK,O O O B-Cost,,,,,,,,,,,,,,
8360,8360,Which one is better for the standard photoshoot? I really need best one.,"Both have the best quality, buy Canon EOS 30D is the latest, and it has 3504 max resolution.",2,0,,Camera,Electronics,Request,Inform,n,,O O O O O O O O O O O O O,,,,,,,,,,,,,,
8361,8361,This camera help me in clicking good picture. I have doubt on it?,"The resolution of this camera is high as compare to another camera, which help you to capture good HD qualty picture.",2,-1,,Camera,Electronics,Reject,EmotionalAppeal,n,,O O O O O O O O O O O O O,,,,,,,,,,,,,,
8362,8362,What is its weight?,"Its weight is comparatively high from Canon EOS 350D / Digital Rebel XT, i. e.784",2,0,,Camera,Electronics,Request,Inform,Weight-,UNK,O O O B-Weight,,,,,,,,,,,,,,
8363,8363,Can you suggest some other camera with the same price?,"Yes, we have Canon EOS 400D / Digital Rebel XTi.",2,0,,Camera,Electronics,Request,Inform,n,,O O O O O O O O O B-Cost,,,,,,,,,,,,,,
8364,8364,Is it better than the previous one? can you tell me about it in detail?,"This one has ten effective pixels with 3888 max resolution, which is best for a photo shoot.",2,0,,Camera,Electronics,Request,Inform,Feature-,UNK,O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
8365,8365,I want to buy it for my son do you think he will like it.,Can I ask your son's age?,2,0,,Camera,Electronics,Inform,Inform,n,,O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
8366,8366,"Yeah, he is 15 years old, but he is interested in photography, so I want to give him a gift on his birthday.","That so sweet of you and according to his age. It is the best model for practising photography, you can buy this, he will love it.",2,0,,Camera,Electronics,Inform,Inform,n,,O O O B-Display O O O O O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
8367,8367,What about its colour?,It is available in black colour.,2,0,,Camera,Electronics,Request,Inform,Colour-,UNK,O O O B-Colour,,,,,,,,,,,,,,
8368,8368,"But. He loves red colour most, I don't think, he likes this colour.","I assure your son will definetly like this colour, This is one of the faviourite colour of younger people.",2,-1,,Camera,Electronics,Reject,EmotionalAppeal,n,,O O O B-Colour B-Colour O O O O O O O O,,,,,,,,,,,,,,
8369,8369,"Okay, Now I am statisfied with this camera, I want to proceed with booking.",Here is your booking id 85694****.,2,1,,Camera,Electronics,BookingReq,Booking,n,,O O O O O O O O O O O O O O,,,,,,,,,,,,,,
8370,8370,Thank you so much.,You are welcome.,2,1,,Camera,Electronics,Close,Close,n,,O O O O,,,,,,,,,,,,,,
8371,8371,641,641,,,,,,,,n,,,,,,,,,,,,,,,,
8372,8372,"Hello, I am confused between buying a tablet and a laptop. I want to do office work as well as can able to perform all phone activities on the same system.","Hello, you can buy a tablet. It is portable and it can also do some essential laptop functions.",0,0,"Person(Fav Brand- Apple, Age- 15, Fav Color- Silver, Prof- Office work, Photography- 0)",Tablet,Electronics,Inform,Inform,n,,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
8373,8373,That sounds great. Can you show me some?,"Yes, sure, but can you tell me some specifications which you are looking for? It will be pretty easy to fetch based on your information.",5,0,"Person(Fav Brand- Apple, Age- 15, Fav Color- Silver, Prof- Office work, Photography- 0)",Tablet,Electronics,Request,Inform,n,,O O O O O O O O,,,,,,,,,,,,,,
8374,8374,I will go with the apple brand but one with a low price.,"Apple is trending in market, we have iPad 9.7 with prices 390EUR. Do you want to explore it?",5,0,"Person(Fav Brand- Apple, Age- 15, Fav Color- Silver, Prof- Office work, Photography- 0)",Tablet,Electronics,Inform,Result,Brand-Apple,Apple,O O O O O B-Brand O O O O O O B-Cost,,,,,,,,,,,,,,
8375,8375,It is expensive for me.,"It is one of the price worthy product. We have it avaliable in silver colour, and it looks beautiful  because of its bright colour.",5,-1,"Person(Fav Brand- Apple, Age- 15, Fav Color- Silver, Prof- Office work, Photography- 0)",Tablet,Electronics,Reject,PersonaAppeal,n,,O O O O O,,,,,,,,,,,,,,
8376,8376,This is my favourite colour. What are its other specifications?,"It is equipped with an 8827 battery, and 32 internal RAM gives it more power.",5,0,"Person(Fav Brand- Apple, Age- 15, Fav Color- Silver, Prof- Office work, Photography- 0)",Tablet,Electronics,Request,Inform,Feature-,UNK,O O O O B-Colour O O O O O,,,,,,,,,,,,,,
8377,8377,What is the display size?,The display size is 264.,5,0,"Person(Fav Brand- Apple, Age- 15, Fav Color- Silver, Prof- Office work, Photography- 0)",Tablet,Electronics,Request,Inform,Display-,UNK,O O O O B-DisplaySize,,,,,,,,,,,,,,
8378,8378,Display size is quite unstatisfied me. How can I do my office work on that.,"264 inch is enough for office work, you will not find any difficulties while working.",5,-1,"Person(Fav Brand- Apple, Age- 15, Fav Color- Silver, Prof- Office work, Photography- 0)",Tablet,Electronics,Reject,PersonaAppeal,n,,O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
8379,8379,Is it an old model?,It was released in 2017 march and still is in demand.,5,0,"Person(Fav Brand- Apple, Age- 15, Fav Color- Silver, Prof- Office work, Photography- 0)",Tablet,Electronics,Request,Inform,Old model-,UNK,O O O O B-Model,,,,,,,,,,,,,,
8380,8380,What is its OS?,It works on iOS.,5,0,"Person(Fav Brand- Apple, Age- 15, Fav Color- Silver, Prof- Office work, Photography- 0)",Tablet,Electronics,Request,Inform,OS-,UNK,O O O B-OS,,,,,,,,,,,,,,
8381,8381,I want to proceed with booking.,Here is your booking id 856946***.,5,1,"Person(Fav Brand- Apple, Age- 15, Fav Color- Silver, Prof- Office work, Photography- 0)",Tablet,Electronics,BookingReq,Booking,n,,O O O O O O,,,,,,,,,,,,,,
8382,8382,Thank you so much.,You are welcome.,5,1,"Person(Fav Brand- Apple, Age- 15, Fav Color- Silver, Prof- Office work, Photography- 0)",Tablet,Electronics,Close,Close,n,,O O O O,,,,,,,,,,,,,,
8383,8383,642,642,,,,,,,,n,,,,,,,,,,,,,,,,
8384,8384,"Hello, I am looking to buy a laptop for my daily use.",Hello. Do you have any brand specification?,0,0,,Laptop,Electronics,LaptopSelReq,BrandReq,n,,O O O O O O O O O O O O,,,,,,,,,,,,,,
8385,8385,I like it. https://www.laptopmain.com/wp-content/uploads/2018/05/Dell-G7-7588-Review-1.jpg,"It is a Dell laptop. Here is Dell G7 laptop with 8 GB RAM, Windows OS, and White colour.",3,0,,Laptop,Electronics,Inform,Result,n,,O O O O,,,,,,,,,,,,,,
8386,8386,"Great, what is its price?",It will cost you 1779 EUR.,3,0,,Laptop,Electronics,Request,Inform,Cost-,UNK,O O O O B-Cost,,,,,,,,,,,,,,
8387,8387,"Oh, it is pretty expensive.",It comes with Nvidia 1060 Max Q 6 GB GPU. It can handle daily use easily.,3,-1,,Laptop,Electronics,Reject,LogicalAppeal,n,,O O O O O,,,,,,,,,,,,,,
8388,8388,"But, I don't want to spend this much money. Can you show the same model but with 4 GB RAM?",This unit comes with a fast 8 GB RAM. This model has a stunning 1920x1080 resolution Display.,3,-1,,Laptop,Electronics,Reject,LogicalAppeal,RAM-4,4,O O O O O O O O O O O O O O O O O O B-RAM O,,,,,,,,,,,,,,
8389,8389,Do you have white laptops from different brands in a price range of 700-900 EUR?,"Here is the HP ENVY laptop - 17t-cg100. It is white, and it will cost you just 799 EUR.",3,0,,Laptop,Electronics,Request,Inform,Budget-700-900,700-900,O O O B-Colour O O O O O O B-Cost O O O O,,,,,,,,,,,,,,
8390,8390,Does it have Nvidia graphics?,It has powerful AMD Radeon Graphics. The laptop has a four-star rating. And trending in market these days.,3,0,,Laptop,Electronics,Request,Inform,GPU-Nvidia,Nvidia,O O O B-GPU O,,,,,,,,,,,,,,
8391,8391,Do you have a discount on these laptops?,The prices offered are discounted. The laptop is preferred for daily use.,3,0,,Laptop,Electronics,Request,Inform,Discount-,UNK,O O O O O O O O,,,,,,,,,,,,,,
8392,8392,I will wait till the next price drop.,"The labtop has really good features, I assure you it will never disappoint you.",3,-1,,Laptop,Electronics,Reject,LogicalAppeal,n,,O O O O O O B-Cost O,,,,,,,,,,,,,,
8393,8393,"No, thankyou I will wait.","Okay, you are welcome.",3,0,,Laptop,Electronics,Close,Close,n,,O O O O O,,,,,,,,,,,,,,
8394,8394,643,643,,,,,,,,n,,,,,,,,,,,,,,,,
8395,8395,Hello. I want to buy a smartphone. So could you help me to buy it?,Hello. I am here to help. Do you have any specification preferences?,5,0,"Person (FavColor - Bavy black, FavBrand - Asus, Age - 41, Prof : Other, Photographer - 0)",Phone,Electronics,PhoneSelReq,TaskSpecificationReq,n,,O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
8396,8396,It has to be an android operating system.,Understood. Do you have any other preferences as well?,5,0,"Person (FavColor - Bavy black, FavBrand - Asus, Age - 41, Prof : Other, Photographer - 0)",Phone,Electronics,Inform,TaskSpecificationReq,OS-Android,Android,O O O O O B-OS O O,,,,,,,,,,,,,,
8397,8397,Yes. It should have battery capacity of 5000 mAh.,Do you have budget requirement also?,,0,"Person (FavColor - Bavy black, FavBrand - Asus, Age - 41, Prof : Other, Photographer - 0)",Phone,Electronics,Inform,BudgetReq,Battery-5000,5000,O O O O B-Battery O O O O,,,,,,,,,,,,,,
8398,8398,I would spend about 600 EUR.,Okay. Do you have any other requirements as well?,5,0,"Person (FavColor - Bavy black, FavBrand - Asus, Age - 41, Prof : Other, Photographer - 0)",Phone,Electronics,Inform,TaskSpecificationReq,Cost-600,600,O O O O O B-Cost,,,,,,,,,,,,,,
8399,8399,"No, but I think it would be great if it has at least 4 GB RAM with good camera quality.","All right, I have Asus Zenfone 3 Zoom ZE553KL with a dual primary camera and 13-megapixel secondary camera. Also it is available in Navy black colour.",5,0,"Person (FavColor - Bavy black, FavBrand - Asus, Age - 41, Prof : Other, Photographer - 0)",Phone,Electronics,Inform,Result,"RAM-4,
Camera-Good","4,
Good",O O O O O O O O O O O O O O O B-RAM O O B-Camera O,,,,,,,,,,,,,,
8400,8400,That is great. I love this colour.,"Yes, it is an excellent choice. This colour looks very good in hands.",5,1,"Person (FavColor - Bavy black, FavBrand - Asus, Age - 41, Prof : Other, Photographer - 0)",Phone,Electronics,Gratitude,PersonaAppeal,n,,O O O O O O O,,,,,,,,,,,,,,
8401,8401,"Thanks, and what about its storage?",It has 32 GB internal storage.,5,1,"Person (FavColor - Bavy black, FavBrand - Asus, Age - 41, Prof : Other, Photographer - 0)",Phone,Electronics,Request,Inform,Storage-,UNK,O O O O O B-Storage,,,,,,,,,,,,,,
8402,8402,What is the price?,It will cost 550 EUR.,5,0,"Person (FavColor - Bavy black, FavBrand - Asus, Age - 41, Prof : Other, Photographer - 0)",Phone,Electronics,Request,Inform,Cost-,UNK,O O O B-Cost,,,,,,,,,,,,,,
8403,8403,"Wow, it is in between my range. Please book it.",Sure. Booking done.,5,1,"Person (FavColor - Bavy black, FavBrand - Asus, Age - 41, Prof : Other, Photographer - 0)",Phone,Electronics,BookingReq,Booking,n,,O O O O O O O O O O,,,,,,,,,,,,,,
8404,8404,Thanks.,You are welcome.,5,1,"Person (FavColor - Bavy black, FavBrand - Asus, Age - 41, Prof : Other, Photographer - 0)",Phone,Electronics,Close,Close,n,,Thanks.,,,,,,,,,,,,,,
8405,8405,644,644,,,,,,,,n,,,,,,,,,,,,,,,,
8406,8406,Hello. I want to buy a phone.,Hello. Do you have any specification requirement?,0,0,"Person (FavColor - Red, FavBrand - Oppo, Age - 23, Prof : SoftwareEngineer, Photographer - 1)",Phone,Electronics,PhoneSelReq,TaskSpecificationReq,n,,O O O O O O O,,,,,,,,,,,,,,
8407,8407,"Yes, is should have an excellent camera. Can you suggest me any?",May I know if you have any budget preference?,5,0,"Person (FavColor - Red, FavBrand - Oppo, Age - 23, Prof : SoftwareEngineer, Photographer - 1)",Phone,Electronics,Inform,BudgetReq,Camera-,UNK,O O O O O O O O O O O O,,,,,,,,,,,,,,
8408,8408,I can spend up to 500 EUR.,Oppo smartphones are popular for a decent camera.,5,0,"Person (FavColor - Red, FavBrand - Oppo, Age - 23, Prof : SoftwareEngineer, Photographer - 1)",Phone,Electronics,Inform,Recommend,Budget-500,500,O O O O O B-Cost O,,,,,,,,,,,,,,
8409,8409,Can you suggest me a model?,"Sure, you can buy Oppo R11. It is one of the most popular smartphone among photographers.",5,0,"Person (FavColor - Red, FavBrand - Oppo, Age - 23, Prof : SoftwareEngineer, Photographer - 1)",Phone,Electronics,Request,Recommend,Model-,UNK,O O O O O B-Model,,,,,,,,,,,,,,
8410,8410,How much storage does it offer?,It has an internal storage of 64 GB.,5,0,"Person (FavColor - Red, FavBrand - Oppo, Age - 23, Prof : SoftwareEngineer, Photographer - 1)",Phone,Electronics,Request,Inform,Storage-,UNK,O O B-Storage O O O,,,,,,,,,,,,,,
8411,8411,And what about the RAM?,It has 4 GB RAM.,5,0,"Person (FavColor - Red, FavBrand - Oppo, Age - 23, Prof : SoftwareEngineer, Photographer - 1)",Phone,Electronics,Request,Inform,RAM-,UNK,O O O O B-RAM,,,,,,,,,,,,,,
8412,8412,Does it have a decent camera?,"Yes, it has a dual primary camera and 20 MP secondary camera.",5,0,"Person (FavColor - Red, FavBrand - Oppo, Age - 23, Prof : SoftwareEngineer, Photographer - 1)",Phone,Electronics,Request,Inform,Camera-,UNK,O O O O O B-Camera,,,,,,,,,,,,,,
8413,8413,"Oh, that is great. How much is the price?",It will cost you 400 EUR.,5,0,"Person (FavColor - Red, FavBrand - Oppo, Age - 23, Prof : SoftwareEngineer, Photographer - 1)",Phone,Electronics,Request,Inform,Cost-,UNK,O O O O O O O O B-Cost,,,,,,,,,,,,,,
8414,8414,What other phones do you have if I want higher storage?,You can have Apple iPhone 7 then.,5,0,"Person (FavColor - Red, FavBrand - Oppo, Age - 23, Prof : SoftwareEngineer, Photographer - 1)",Phone,Electronics,Request,Inform,Storage-High,High,O O O O O O O O O O B-Storage,,,,,,,,,,,,,,
8415,8415,How much storage does it offer?,It has got storage of 256 GB.,5,0,"Person (FavColor - Red, FavBrand - Oppo, Age - 23, Prof : SoftwareEngineer, Photographer - 1)",Phone,Electronics,Request,Inform,Storage-,UNK,O O B-Storage O O O,,,,,,,,,,,,,,
8416,8416,How much is it for?,It will cost you 760 EUR.,5,0,"Person (FavColor - Red, FavBrand - Oppo, Age - 23, Prof : SoftwareEngineer, Photographer - 1)",Phone,Electronics,Request,Inform,Cost-,UNK,O O O O O,,,,,,,,,,,,,,
8417,8417,"Oh no, that’s very expensive, help me with a cost-effective phone which has got both a good camera and good storage.",Then you can go for Oppo R11. It is very capable device for photography.,5,-1,"Person (FavColor - Red, FavBrand - Oppo, Age - 23, Prof : SoftwareEngineer, Photographer - 1)",Phone,Electronics,Reject,PersonaAppeal,n,,O O O O O O O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
8418,8418,Does it also have Dual SIM option?,"Yes, it has a Dual SIM feature.",5,0,"Person (FavColor - Red, FavBrand - Oppo, Age - 23, Prof : SoftwareEngineer, Photographer - 1)",Phone,Electronics,Request,Inform,Dual Sim-,,O O O O B-Sim B-Sim O,,,,,,,,,,,,,,
8419,8419,"Okay, can you book this phone?",Sure. Booking done. Is there anything else I can assist you with?,5,0,"Person (FavColor - Red, FavBrand - Oppo, Age - 23, Prof : SoftwareEngineer, Photographer - 1)",Phone,Electronics,BookingReq,Booking,n,,O O O O O O,,,,,,,,,,,,,,
8420,8420,No thanks.,You are welcome.,5,1,"Person (FavColor - Red, FavBrand - Oppo, Age - 23, Prof : SoftwareEngineer, Photographer - 1)",Phone,Electronics,Close,Close,n,,O O,,,,,,,,,,,,,,
8421,8421,645,645,,,,,,,,n,,,,,,,,,,,,,,,,
8422,8422,"Good Evening, can you help me with buying a tablet?","Good Evening. Sure, we will help you buying the best one for you. Do you have any specification preference?",0,0,,Tablet,Electronics,TabletSelReq,TaskSpecificationReq,n,,O O O O O O O O O O,,,,,,,,,,,,,,
8423,8423,It should have a 518 display size.,"Yes, we have many tablets with such specifications. Do you have any other requirements?",0,0,,Tablet,Electronics,Inform,TaskSpecificationReq,Display-518,518,O O O O B-DisplaySize O O,,,,,,,,,,,,,,
8424,8424,I trust only Huawei. Can you show me some from Huawei?,"Yes, See Nexus 6P, which has a 518 display size.",1,0,,Tablet,Electronics,Request,Inform,Brand-Huawei,Huawei,O O O B-Brand O O O O O O B-Brand,,,,,,,,,,,,,,
8425,8425,I want it in aluminium colour.,"Yes, we have the model of your colour requirement.",1,0,,Tablet,Electronics,Request,Inform,Colour-Aluminium,Aluminium,O O O O B-Colour O,,,,,,,,,,,,,,
8426,8426,What are its other features?,It has Octa-core (2x1.8 GHz Cortex-A73 & 6x1.6 GHz Cortex-A53) processors.,1,0,,Tablet,Electronics,Request,Inform,Feature-,UNK,O O O O B-Feature,,,,,,,,,,,,,,
8427,8427,I want 32 GB storage varrient.,We have 32 GB varrient available.,1,0,,Tablet,Electronics,Request,Inform,Storage-32,32,O O O O B-Storage O,,,,,,,,,,,,,,
